mrk_time_iso,mrk_time_epoch,mrk_file,line,quality
2025-10-02 10:45:30.419,1759394730.419773,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,22,0.014378,
2025-10-02 10:45:31.009,1759394731.009424,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,23,0.014347,
2025-10-02 10:45:31.292,1759394731.292067,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,252,0.014643,
2025-10-02 10:45:32.011,1759394732.011971,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,24,0.014365,
2025-10-02 10:45:32.489,1759394732.489654,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,253,0.014643,
2025-10-02 10:45:33.210,1759394733.210779,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,25,0.014465,
2025-10-02 10:45:33.702,1759394733.702928,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,254,0.014643,
2025-10-02 10:45:34.024,1759394734.024663,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,26,0.015195,
2025-10-02 10:45:34.884,1759394734.884766,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,255,0.014643,
2025-10-02 10:45:35.511,1759394735.511496,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,27,0.015057,
2025-10-02 10:45:36.097,1759394736.097391,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,256,0.014643,
2025-10-02 10:45:36.708,1759394736.708701,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,28,0.014954,
2025-10-02 10:45:37.279,1759394737.279141,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,257,0.014643,
2025-10-02 10:45:37.293,1759394737.293995,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,29,0.014926,
2025-10-02 10:45:38.410,1759394738.410063,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,30,0.014860,
2025-10-02 10:45:38.491,1759394738.491401,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,258,0.014643,
2025-10-02 10:45:39.604,1759394739.604825,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,259,0.014643,
2025-10-02 10:45:39.624,1759394739.624763,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,31,0.014917,
2025-10-02 10:45:40.819,1759394740.819821,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,260,0.014643,
2025-10-02 10:45:40.823,1759394740.823720,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,32,0.014828,
2025-10-02 10:45:41.604,1759394741.604336,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,261,0.014643,
2025-10-02 10:45:42.019,1759394742.019736,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,33,0.014847,
2025-10-02 10:45:42.984,1759394742.984894,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,262,0.014643,
2025-10-02 10:45:43.237,1759394743.237675,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,34,0.014860,
2025-10-02 10:45:44.216,1759394744.216572,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,263,0.014643,
2025-10-02 10:45:44.335,1759394744.335628,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,35,0.014846,
2025-10-02 10:45:45.400,1759394745.400252,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,264,0.014643,
2025-10-02 10:45:45.532,1759394745.532471,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,36,0.014850,
2025-10-02 10:45:46.616,1759394746.616277,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,265,0.014643,
2025-10-02 10:45:46.729,1759394746.729929,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,37,0.014851,
2025-10-02 10:45:47.315,1759394747.315847,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,38,0.014857,
2025-10-02 10:45:47.816,1759394747.816172,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,266,0.014643,
2025-10-02 10:45:48.530,1759394748.530940,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,39,0.014861,
2025-10-02 10:45:49.013,1759394749.013689,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,267,0.014643,
2025-10-02 10:45:49.728,1759394749.728329,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,40,0.014877,
2025-10-02 10:45:50.145,1759394750.145075,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,268,0.014643,
2025-10-02 10:45:50.925,1759394750.925948,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,41,0.014903,
2025-10-02 10:45:51.013,1759394751.013040,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,269,0.014643,
2025-10-02 10:45:51.596,1759394751.596165,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,270,0.014643,
2025-10-02 10:45:52.125,1759394752.125666,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,42,0.014849,
2025-10-02 10:45:52.632,1759394752.632988,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,271,0.014643,
2025-10-02 10:45:53.340,1759394753.340577,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,43,0.014849,
2025-10-02 10:45:53.831,1759394753.831359,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,272,0.014643,
2025-10-02 10:45:54.528,1759394754.528802,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,273,0.014643,
2025-10-02 10:45:54.537,1759394754.537599,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,44,0.014858,
2025-10-02 10:45:55.114,1759394755.114759,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,274,0.014643,
2025-10-02 10:45:55.735,1759394755.735888,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,45,0.014855,
2025-10-02 10:45:56.135,1759394756.135120,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,275,0.014643,
2025-10-02 10:45:56.850,1759394756.850452,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,46,0.014840,
2025-10-02 10:45:57.233,1759394757.233881,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,276,0.014643,
2025-10-02 10:45:58.046,1759394758.046819,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,47,0.014875,
2025-10-02 10:45:58.433,1759394758.433205,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,277,0.014643,
2025-10-02 10:45:58.928,1759394758.928144,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,48,0.014920,
2025-10-02 10:45:59.511,1759394759.511802,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,49,0.014802,
2025-10-02 10:45:59.634,1759394759.634855,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,278,0.014643,
2025-10-02 10:46:00.218,1759394760.218978,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,279,0.014643,
2025-10-02 10:46:00.661,1759394760.661993,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,50,0.014826,
2025-10-02 10:46:01.142,1759394761.142333,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,280,0.014643,
2025-10-02 10:46:01.758,1759394761.758765,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,51,0.014871,
2025-10-02 10:46:02.340,1759394762.340568,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,281,0.014643,
2025-10-02 10:46:02.557,1759394762.557914,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,52,0.014868,
2025-10-02 10:46:03.520,1759394763.520747,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,282,0.014643,
2025-10-02 10:46:04.057,1759394764.057815,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,53,0.014829,
2025-10-02 10:46:04.739,1759394764.739173,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,283,0.014643,
2025-10-02 10:46:05.253,1759394765.253631,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,54,0.014870,
2025-10-02 10:46:05.939,1759394765.939348,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,284,0.014643,
2025-10-02 10:46:06.451,1759394766.451993,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,55,0.014933,
2025-10-02 10:46:07.136,1759394767.136865,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,285,0.014643,
2025-10-02 10:46:07.667,1759394767.667905,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,56,0.014925,
2025-10-02 10:46:08.254,1759394768.254716,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,57,0.014910,
2025-10-02 10:46:08.350,1759394768.350311,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,286,0.014643,
2025-10-02 10:46:09.454,1759394769.454274,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,58,0.014923,
2025-10-02 10:46:09.549,1759394769.549067,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,287,0.014643,
2025-10-02 10:46:10.646,1759394770.646428,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,288,0.014643,
2025-10-02 10:46:10.653,1759394770.653376,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,59,0.014923,
2025-10-02 10:46:11.842,1759394771.842953,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,289,0.014643,
2025-10-02 10:46:11.849,1759394771.849660,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,60,0.014922,
2025-10-02 10:46:12.432,1759394772.432246,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,61,0.014885,
2025-10-02 10:46:13.039,1759394773.039654,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,290,0.014643,
2025-10-02 10:46:13.647,1759394773.647637,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,62,0.014898,
2025-10-02 10:46:14.254,1759394774.254043,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,291,0.014643,
2025-10-02 10:46:14.861,1759394774.861814,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,63,0.014912,
2025-10-02 10:46:15.453,1759394775.453704,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,292,0.014643,
2025-10-02 10:46:16.043,1759394776.043712,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,64,0.014877,
2025-10-02 10:46:16.653,1759394776.653268,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,293,0.014643,
2025-10-02 10:46:17.174,1759394777.174969,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,65,0.014901,
2025-10-02 10:46:17.355,1759394777.355131,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,294,0.014643,
2025-10-02 10:46:18.356,1759394778.356643,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,66,0.014888,
2025-10-02 10:46:18.555,1759394778.555557,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,295,0.014643,
2025-10-02 10:46:19.553,1759394779.553881,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,67,0.014908,
2025-10-02 10:46:19.741,1759394779.741039,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,296,0.014643,
2025-10-02 10:46:20.460,1759394780.460808,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,297,0.014643,
2025-10-02 10:46:20.752,1759394780.752505,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,68,0.014894,
2025-10-02 10:46:21.955,1759394781.955322,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,69,0.014901,
2025-10-02 10:46:21.959,1759394781.959445,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,298,0.014643,
2025-10-02 10:46:23.140,1759394783.140875,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,299,0.014643,
2025-10-02 10:46:23.186,1759394783.186863,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,70,0.014873,
2025-10-02 10:46:24.370,1759394784.370529,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,300,0.014643,
2025-10-02 10:46:24.384,1759394784.384437,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,71,0.014878,
2025-10-02 10:46:25.487,1759394785.487299,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,301,0.014643,
2025-10-02 10:46:25.582,1759394785.582057,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,72,0.014870,
2025-10-02 10:46:26.685,1759394786.685177,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,302,0.014643,
2025-10-02 10:46:26.781,1759394786.781270,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,73,0.014869,
2025-10-02 10:46:27.282,1759394787.282685,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,303,0.014643,
2025-10-02 10:46:27.365,1759394787.365179,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,74,0.014876,
2025-10-02 10:46:28.495,1759394788.495113,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,75,0.014920,
2025-10-02 10:46:28.675,1759394788.675025,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,304,0.014643,
2025-10-02 10:46:29.709,1759394789.709582,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,76,0.014855,
2025-10-02 10:46:29.875,1759394789.875228,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,305,0.014643,
2025-10-02 10:46:30.391,1759394790.391929,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,77,0.015050,
2025-10-02 10:46:31.072,1759394791.072919,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,306,0.014643,
2025-10-02 10:46:31.905,1759394791.905941,M:\working_package_2\2024_dronecampaign\01_data\P1\Marteloskop\20251002\DJI_202510021240_003_marteloskopp1mica60m\DJI_202510021240_003_marteloskopp1mica60m_Timestamp.MRK,78,0.015273,
